Sales_Volume,Marketing_Spend,Price_Index,Customer_Income,Competitor_Price,Product_Quality_Score,Social_Media_Mentions,Economic_Indicator,Advertising_Frequency,Seasonal_Index,Store_Traffic
1063.2253,-1.198,0.7152,-0.3894,-0.4266,-1.5872,-0.5292,-4.4426,4.2302,9.4778,1.1381
994.3828,0.5007,-0.294,0.0071,0.0498,-1.5179,-0.0577,4.7524,3.4472,6.1871,-10.6798
928.5961,1.2065,-1.4512,-0.9002,0.2691,1.2132,0.2119,4.3839,0.8333,-1.0966,7.7499
1126.0701,-0.5246,1.0652,0.4241,1.3522,-0.9163,0.0071,6.8922,1.1046,3.0246,2.0684
1080.5501,-1.0917,0.4395,0.6955,-0.3871,0.4578,-0.5161,-2.7393,7.922,0.6845,6.1296
1206.936,0.7533,0.3088,1.2898,0.3812,0.2408,0.5402,-0.9574,-4.0622,4.3892,-7.3375
1117.4149,0.8501,1.1886,0.1074,0.4177,0.8431,0.806,-8.1927,-0.5844,3.757,5.6428
922.7724,-0.7598,-0.6724,0.13,-0.71,-1.567,-0.638,-1.7136,-3.4558,-7.9952,13.1106
1281.914,-0.0831,0.3363,-0.5844,0.6489,1.0567,-0.0687,4.7021,2.8626,4.7561,-5.8852
1033.9868,0.3164,-0.1503,0.1811,-0.8852,-1.0426,0.2003,-2.0699,4.9789,-1.5787,4.3214
973.7869,2.3491,0.2783,-0.4166,-0.716,-0.8464,1.3231,3.3608,-3.5698,0.7736,-0.4732
997.7595,0.4259,-1.5981,-0.6415,0.0191,2.0243,-0.2764,-1.1209,-13.3147,-4.3028,-7.5325
911.7792,-0.3153,-0.2486,0.2461,-0.941,0.0456,-0.0476,2.014,-1.4377,10.8956,3.1679
1051.6686,-2.3042,0.2952,2.703,-0.361,-0.4105,-1.1705,-5.1265,6.3863,5.3371,5.3452
913.8647,0.1381,0.3429,0.0531,-1.8861,-0.7794,0.0194,1.0402,2.0363,-5.8034,-3.3146
1221.9414,-1.3599,0.3687,0.6455,0.7463,0.0287,-0.6385,-15.0534,3.4194,-6.6266,6.0207
1214.7102,2.7103,1.5427,0.21,0.5199,-0.4042,1.8134,-0.9358,-1.3982,-3.6001,-8.2161
1045.8803,0.1143,-0.5632,-1.0893,0.0018,0.3852,-0.0875,-8.3759,-5.2745,2.378,-7.6071
1052.1609,0.5531,1.3626,1.9234,-0.5482,3.1521,0.6612,6.4018,1.453,-0.8811,0.9259
1250.9424,0.8007,1.2058,0.5587,2.0598,-1.3721,0.7973,3.507,-2.9915,7.5202,0.8588
1070.421,-1.177,-0.5964,-0.5664,1.8205,0.8089,-0.8926,1.5833,10.336,3.7281,-4.3322
1156.3621,0.4284,1.1436,0.0201,0.3918,-0.8433,0.7016,7.4261,3.5546,2.3262,4.2456
926.2147,0.6192,-1.0721,0.0208,2.0575,0.4366,-0.0203,-5.4172,-1.9993,0.6245,0.2915
1189.3722,-1.3978,1.8076,0.1799,1.2026,-1.056,-0.0449,8.5495,-3.3139,-4.8783,4.5985
1098.2518,0.2717,0.4124,0.1206,1.5908,-1.8583,0.2938,3.9943,-0.9724,-0.9469,-2.7425
904.8061,-0.1585,1.8922,0.0924,-0.918,-0.773,0.5341,-0.5751,-2.0682,5.7489,3.7375
1115.8074,-0.1671,0.8205,1.2065,0.1467,1.0667,0.2196,5.981,6.7535,0.3911,-0.8461
910.2689,0.5529,-1.099,1.1062,-0.9366,-0.8535,-0.0085,-5.0069,0.2626,4.3139,9.2908
1027.2328,0.195,1.7555,-1.1306,-0.7583,-0.4658,0.6884,-4.1267,-3.809,-2.0454,-4.1367
1124.4038,1.1581,0.097,0.6241,0.7917,-0.8182,0.7411,-3.1271,11.5446,-6.3632,9.5205
998.6076,1.0215,0.2095,-0.4597,0.9189,-0.006,0.5933,-2.9604,1.0305,0.5764,-0.0138
848.6408,-0.77,0.8745,-0.4561,-1.2961,-1.2032,-0.0517,-4.9207,2.8022,1.1933,-7.3648
1129.5496,2.3247,-0.1851,0.9573,-0.5289,-1.2396,1.0978,6.5211,-2.4333,-2.5621,7.9417
1132.9858,1.5512,0.7116,1.1793,0.1157,-1.5341,1.1331,-1.0842,3.0933,-1.927,0.9618
788.3799,-0.3212,-1.1141,1.1401,-1.5856,-0.9421,-0.5624,2.4465,1.0076,-3.8602,4.0415
1150.6875,0.8511,-0.8125,0.338,1.2239,0.0349,0.3619,-3.1664,-10.8238,5.7221,7.4874
961.7656,0.3525,-0.8245,-1.8206,-0.5704,-0.529,-0.0751,-9.3155,9.0198,-1.7311,2.9129
745.9146,-0.7961,-0.2313,-1.4436,-0.9501,1.471,-0.6105,1.46,5.7537,7.9291,-3.9983
1139.1579,0.8602,2.0542,-1.1555,0.8103,-1.4163,1.0592,-9.9761,-2.6288,6.6262,4.4197
920.7577,-1.0676,-1.5944,0.1203,-0.1424,0.0052,-1.0802,-0.5704,-5.4644,0.2176,-0.4463
1056.8352,0.3577,-0.2589,0.9065,0.0645,1.1189,0.1852,-6.614,3.0122,-3.9438,3.2576
901.5566,-0.2974,0.0128,0.9864,-0.2464,-0.2686,-0.2101,10.227,-1.4029,-9.6357,-11.2014
1091.6306,1.7532,-0.9793,-0.8405,-0.3652,1.3141,0.5382,4.4964,0.8296,-7.7936,3.2962
1053.0707,1.1783,0.6353,-1.3756,0.4081,-0.4555,0.5908,0.0923,1.2028,-6.1616,-2.7183
1006.8251,-0.1112,0.5583,-0.7355,-0.9039,0.5388,0.0667,6.555,1.6105,5.4786,8.4359
977.5462,-0.5256,0.3074,-0.6725,0.0324,0.2766,-0.413,-4.281,8.432,2.6771,2.5188
982.5781,-1.3498,-0.6019,0.32,1.7682,-0.8506,-1.0139,2.1737,2.2995,1.7261,1.955
886.5598,0.4505,0.087,0.5559,-0.2618,0.8567,0.3274,1.2295,-4.8502,-11.5279,2.8261
946.0063,-1.2535,0.8332,0.3857,-0.215,0.8642,-0.2982,1.3646,4.1053,-6.9139,-5.7122
1051.5383,0.5574,-3.2415,0.6823,0.6322,-0.0018,-0.6512,6.1706,8.3431,3.1091,8.1702
1024.1974,-0.8386,-0.5312,0.5348,-0.8867,-1.1023,-0.6754,3.9728,16.4416,1.1261,10.3655
810.1039,-0.4788,0.6988,0.6935,-0.8628,0.492,-0.0345,1.9274,-6.1435,0.3611,-0.1888
987.5692,-0.0396,0.4296,0.0283,0.6815,0.2716,0.1087,-8.3779,-0.0623,3.8774,6.871
1039.0011,-0.8669,-0.8159,0.4872,-0.0297,0.4966,-0.7941,-4.6426,-9.7754,6.1649,-2.4456
1248.611,3.2431,-1.4359,-0.1814,2.3079,0.281,1.3411,-1.2697,0.6332,-1.2634,-2.9729
923.9412,-0.1136,-0.052,-0.9249,-0.3826,-0.345,0.0154,0.4483,-2.514,1.6211,-0.3873
990.5535,-0.1684,0.6595,0.3904,-0.326,1.0386,0.0916,-5.5393,9.7104,-1.5906,1.6637
1127.1113,-1.0264,0.1871,0.2839,1.5894,-1.0273,-0.4544,11.6815,-5.4743,13.4452,-1.3443
1068.5091,-0.109,0.0337,0.1606,0.0344,-1.1148,-0.0236,7.6838,-7.249,-12.1713,2.0919
1184.3569,0.327,1.2092,1.6529,-0.8351,1.639,0.3221,3.6671,-1.4483,5.626,0.8245
998.5545,-0.3393,-0.3482,0.0196,-0.0413,-0.3686,-0.2988,0.4954,-9.0704,-0.291,-3.8718
1128.9736,-1.5712,-0.2277,0.0375,1.0815,-1.3991,-0.9221,-1.3072,2.2352,3.8406,3.0449
1290.5287,-0.3351,1.2309,1.5542,0.3423,0.5629,0.1015,-4.5163,-11.2052,-3.8178,6.3047
1106.6061,-0.1973,-0.0549,-0.1949,-0.1513,0.5211,-0.1432,0.5008,0.7875,-0.1552,1.413
940.8818,-0.9879,1.5974,0.0855,0.723,-0.6548,0.1651,1.0863,-10.8997,3.878,5.8432
978.347,0.428,-0.8336,1.6393,1.7231,-0.796,0.028,-6.4861,-1.4096,15.0093,-6.2476
982.7459,-0.2737,-1.3806,0.1496,-0.0143,-0.2576,-0.6082,1.6888,8.1473,3.3565,3.0289
935.2026,0.5376,0.3792,-0.28,0.4282,-0.597,0.4398,-1.0352,-0.5871,-3.3269,-6.2636
